X,Y
-5.385319366665290772e+02,-2.782381489580929497e+02
-5.391298592051344940e+02,-2.785288935148611245e+02
-5.397359863166184368e+02,-2.788145664631081218e+02
-5.403494474946061246e+02,-2.790947342768702697e+02
-5.409693444293274069e+02,-2.793689363776260279e+02
-5.415947517920045584e+02,-2.796366856931099392e+02
-5.422247180638785267e+02,-2.798974692795908368e+02
-5.428582664088409047e+02,-2.801507490060933492e+02
-5.434943955884469915e+02,-2.803959622988781462e+02
-5.441320809182052471e+02,-2.806325229444996694e+02
-5.447702752637677577e+02,-2.808598219495635817e+02
-5.454079100757078322e+02,-2.810772284552787710e+02
-5.460438964614884298e+02,-2.812840907048106374e+02
-5.466771262930615194e+02,-2.814797370613003409e+02
-5.473064733486565956e+02,-2.816634770744379921e+02
-5.479307944870861320e+02,-2.818346025933058172e+02
-5.485489308529151913e+02,-2.819923889231853309e+02
-5.491597091108651512e+02,-2.821360960239886140e+02
-5.497619427075673002e+02,-2.822649697478138364e+02
-5.503544331589993135e+02,-2.823782431131992325e+02
-5.509359713616779572e+02,-2.824751376134935867e+02
-5.515053389257299159e+02,-2.825548645567534436e+02
-5.520613095280050402e+02,-2.826166264345810077e+02
-5.526026502831476819e+02,-2.826596183171656094e+02
-5.531281231307889357e+02,-2.826830292719034219e+02
-5.536364862367656769e+02,-2.826860438028236331e+02
-5.541264954063539108e+02,-2.826678433080789432e+02
-5.545969055075471488e+02,-2.826276075527736111e+02
-5.550464719021929341e+02,-2.825645161542872756e+02
-5.554739518830560883e+02,-2.824777500773736278e+02
-5.558781061146452203e+02,-2.823664931362090442e+02
-5.562577000757286214e+02,-2.822299335006008505e+02
-5.566115055015403641e+02,-2.820672652036183763e+02
-5.569383018234613019e+02,-2.818776896478084950e+02
-5.572368776042478657e+02,-2.816604171073125258e+02
-5.575060319666557689e+02,-2.814146682231040586e+02
-5.577445760134171451e+02,-2.811396754886445137e+02
-5.579513342366240067e+02,-2.808346847233102039e+02
-5.581251459143682041e+02,-2.804989565308833335e+02
-5.582648664927891105e+02,-2.801317677405574500e+02
-5.583693689514863081e+02,-2.797324128278510216e+02
-5.584375451503639169e+02,-2.793002053129059163e+02
-5.584683071560851886e+02,-2.788344791337319180e+02
-5.584605885461692196e+02,-2.783345899919255544e+02
-5.584133456889879881e+02,-2.777999166685395380e+02
-5.583255589978551825e+02,-2.772298623077855382e+02
-5.581962341574343327e+02,-2.766238556663144550e+02
-5.580244033208642804e+02,-2.759813523259450108e+02
-5.578091262758501898e+02,-2.753018358676836783e+02
-5.575494915782205680e+02,-2.745848190050512017e+02
-5.572446176513786895e+02,-2.738298446747493813e+02
-5.568936538501504856e+02,-2.730364870827779669e+02
-5.564957814876863722e+02,-2.722043527042559958e+02
-5.560502148239570488e+02,-2.713330812351862846e+02
-5.555562020146354598e+02,-2.704223464945873729e+02
-5.550130260190998115e+02,-2.694718572754468369e+02
